"SRR8750453","SRR8750454","SRR8750455","SRR8750456","SRR8750457","SRR8750458","SRR8750459","SRR8750460","SRR8750461","SRR8750462","SRR8750637","SRR8750638","SRR8750639","SRR8750640","SRR8750641","SRR8750642","SRR8750643","SRR8750644","SRR8750645","SRR8750646"
"Looper",178.118053117841,196.583065776916,144.225111209082,130.175179119521,128.185991720613,155.186255870224,161.280278509326,105.849226925736,216.808560249961,164.185460135737,114.305673276537,130.013294190137,117.828619076405,168.741634108497,212.806667016524,350.815148886876,364.771657998536,131.102667010616,230.00973297642,164.739563324472
"MADE1",381.681542395374,426.684903137915,406.677674095996,388.725880504377,372.717502031021,371.800404689079,375.849070093372,354.345051511047,401.979819862589,420.009316626305,472.911707085279,411.00976873011,468.509032994278,404.979921860393,398.086103473696,378.939570105655,380.162867196786,437.314490657787,473.477482244014,399.284026362705
"MADE2",160.447611340278,201.112629504495,147.320070677088,151.171175751702,144.659693467841,162.730032197249,178.728729693084,151.732368211141,187.032277297177,212.868358199241,454.981405394842,371.166985026681,374.526682064288,377.100869268554,308.093234337356,299.007004536493,273.963523728858,277.790965763752,215.328260658777,491.426493984867
"MARNA",426.917873345937,517.27617768949,387.488925394358,457.11284096348,374.261911569823,465.019926444457,528.640912891681,403.862501017078,519.223933989178,594.6950096777,580.493517227902,656.357436798595,643.849239953214,657.358713744405,564.308226466703,605.415172551613,549.466168377541,537.245894183362,584.811980652814,603.114333526882
"MER101-int",274.245256387787,371.424225661455,290.307198098968,219.558136210805,255.857180261626,308.217147075585,433.381801023599,243.49865078195,360.106921960236,441.964349086317,367.571184653961,369.069996410711,349.277692262201,443.130204354488,328.20928743842,327.131425755272,269.346160969383,351.13511514032,407.410856814617,323.894734671844
"MER101",48.7704193060756,52.5429392399132,68.7081001897345,56.3892480978571,60.2319720133003,43.6461344635006,50.4590345043799,58.6032200575962,50.2474774828237,58.228564350465,24.6541648243511,35.6488064714892,36.4707630474588,36.6829639366298,32.820928743842,35.5255846974051,38.4780229956261,33.0048672194557,37.92713682058,41.8829398282557
"MER101B",36.7545188973323,36.2365098206298,38.9964892968763,42.591878882424,41.1842543680686,36.6411993026919,29.2379452268369,48.1545839232961,25.1237387414118,16.2276326878345,4.48257542260928,14.6789203117897,8.41632993402894,5.86927422986076,19.0573134641663,39.9662827845808,20.0085719577256,33.9216690866628,9.78764821176257,8.37658796565114
"MER102a",447.415585807911,465.639151195092,578.138428623531,488.906778720783,390.735613317051,439.694391632302,477.238718863855,443.385602916387,483.864597982746,525.011645782881,759.796534132273,744.430958669333,743.44247750589,830.502303525298,640.537480323368,849.653567346273,706.456502199696,558.332337129125,615.398381314572,804.15244470251
"MER102b",699.749494391519,741.036625831879,831.925105000028,740.25885268889,662.551692146303,677.323345933583,755.470778280529,657.35549940575,700.673158232708,798.972268218676,972.718866706214,937.353911338568,899.144581285425,933.214602547861,801.465905131884,714.952392035278,751.091008874622,696.769419077397,705.934127273376,1024.73592779799
"MER102c",566.160954553138,587.937371839718,603.517096261181,643.077382562796,544.661764017707,615.356611818737,579.099947396061,587.849354686275,642.051101169414,626.195708424673,477.394282507889,452.949541049509,460.092703060249,550.244459049447,436.200730402029,587.65238020291,620.265730689493,576.668374473267,565.236684229289,488.634297996317
"MER103C",1118.18555568423,1156.85057602361,1056.61916237727,1114.58747835977,979.155647600831,1116.47889639967,1208.18734953478,942.6486947249,1265.49202549334,1195.11741912758,1304.4294479793,1302.22993051734,1430.77608878492,1330.85793162093,1305.42597229539,1496.51525537819,1663.78971433087,1245.01693566724,1258.93625123796,1401.68238625229
"MER104",250.920273241403,229.195924615483,237.073895249264,205.16088137731,217.246941791562,231.701701472904,235.789880861588,200.341240662015,268.917055417334,273.960622435795,291.367402469603,371.166985026681,291.76610437967,363.895002251367,358.912736908466,368.577941235578,447.884187669088,292.459795639065,348.684967544042,335.063518626046
"MER105",115.211280389715,137.698737318393,97.8007191889914,79.1849015842249,70.5280356053175,109.923597908076,116.480201145625,67.6889906091615,111.661061072941,109.775162300057,138.959838100888,130.013294190137,134.661278944463,161.405041321171,121.755058243285,174.667458095575,138.520882784254,156.773119292414,143.144355097028,103.311251576364
"MER106A",105.315832994279,131.357348099783,145.463094996285,112.778496195714,110.682683614184,109.38475674186,108.934924958054,106.757803980892,116.313605284314,99.2749293843994,42.5844665147882,54.5217040152187,37.8734847031302,85.1044763329811,66.7005971245821,66.6104713076346,69.260441392127,81.595366181432,69.7369935088083,61.4283117481084
"MER106B",110.263556691997,125.015958881173,128.131321975451,104.380097542842,119.949140847,108.307074409427,114.593882098732,113.572131894566,112.591569915216,108.820595671361,168.096578347848,106.946419414467,116.425897420734,155.53576709131,191.631874278561,136.18140800672,132.364399104954,142.104289417101,141.920899070557,189.869327221426
"MER107",47.3567839638705,80.6262343509012,82.3259218489611,58.1889049520441,66.9244133481114,63.0444164472786,75.9243416374314,55.4232003645484,83.7457958047061,100.229496013096,64.9973436278346,46.1337495513389,54.7061445711881,66.0293350859336,44.4670647497214,51.8081443503825,55.4083531137016,58.6753195012545,51.3851531117535,41.8829398282557
"MER110-int",53.7181430037934,81.532147096417,70.5650758705381,107.379525633153,97.8126041241629,87.8311100932173,76.3959213991546,79.5004923261964,68.8576543283139,68.7287972661227,78.4450698956625,73.3946015589483,86.9687426516324,82.1698392180507,101.63900514222,142.102338789621,118.512310826528,74.2609512437752,85.6419218529225,100.519055587814
"MER110",109.556739020894,107.803616716374,86.0398732105684,104.380097542842,118.919534487798,101.840980414835,109.8780844815,108.574958091205,88.3983400160787,133.639328017461,105.340522431318,94.3644877186478,106.606845831033,80.7025206605855,93.1690880470353,63.6500059161842,76.9560459912523,115.517035268095,107.664130329388,159.155171347372
"MER110A",67.8544964258443,67.0375431681651,73.6600353385442,54.5895912436702,79.279689658532,57.117163618902,45.2716571254249,55.8774888921266,58.6220570632943,66.8196640087304,87.410220740881,65.0066470950685,71.538804439246,33.7483268216994,58.2306800293971,131.740709919544,123.129673586004,86.1793755174676,61.1728013235161,58.636115759558
"MER112",636.13590399229,621.4561434238,570.091534006716,593.286876263625,493.181446057621,625.594593976842,661.626405697617,546.054810149075,677.410437175845,694.924505690796,983.925305262738,884.929195939319,833.216663468865,864.250630346997,884.047596809938,1136.81871031696,941.942002932928,648.178920115421,845.408114290992,1030.32031977509
"MER113",590.192755370625,575.254593402498,680.891082961333,585.488363228814,526.128849552076,605.657470826848,578.628367634337,521.977518187427,640.190083484865,659.605540429038,632.043134587909,538.926074304277,584.934930415012,666.162625089197,621.480166859202,728.274486296805,627.961335288618,644.511712646593,642.314413896919,628.244097423836
"MER113A",179.531688460046,180.276636357633,191.268495122774,179.965685418693,171.429458807085,180.511790682379,168.353974935174,172.629640479741,200.05940108902,207.140958427064,248.782935954815,276.802497308033,287.557939412656,290.529074378108,303.858275789763,316.769796885196,380.162867196786,309.879031116,280.171430061704,284.803990832139
"MER115",356.942923906785,327.940413876699,360.872273969506,341.334916677454,335.136869920158,333.542681887739,320.67423797176,363.88511059019,283.805196893726,338.871153187133,311.538991871345,320.839258243402,346.472248950858,362.427683693902,284.800962325597,272.362816013439,246.259347172007,429.980075720131,376.824456152859,379.738654442852
"MER117",468.620115940987,483.757406105407,476.004766179332,422.919360733928,411.327740501085,490.884302422828,509.306142661031,414.311137151378,480.142562613648,480.147014234162,560.32192782616,587.156812471586,712.582601081117,694.041677681035,538.898475181148,430.747714456037,549.466168377541,588.586798746959,556.672492043996,471.881122065014
"MER119",171.049876406816,184.806200085212,208.600268143608,182.365227890942,175.547884243892,163.268873363465,180.615048739977,132.197961525275,200.989909931295,168.958293279218,170.337866059153,201.310907133115,176.742928614608,179.012864010753,176.809519361988,463.312833761992,461.736275947514,195.278797715113,212.881348605836,170.323955301573
"MER11A",298.277057205274,323.410850149121,238.930870930068,222.557564301117,237.324265795995,310.372511740449,334.350051061732,228.961417899446,329.400130165177,395.190584280205,766.520397266187,759.109878981122,816.384003600808,790.884702473738,668.064710882719,532.883770461077,564.857377575792,517.076253104805,780.564944888065,840.450992553665
"MER11B",299.690692547479,359.64735996975,240.787846610871,414.520962081056,237.324265795995,392.276369005289,288.135234412861,174.446794590054,542.486655046041,503.05661332287,407.914363457445,394.233859802351,361.902187163245,358.025728021507,307.034494700457,226.475602445958,292.432974766759,277.790965763752,277.724518008763,527.725041836022
"MER11C",444.5883151235,499.157922779175,292.783165673373,352.732743420638,291.893402833686,457.476150117432,409.80281293744,256.218729554142,440.130682395844,595.649576306396,896.515084521857,891.220161787229,845.841158369909,908.270187070953,784.526070941513,621.69773220459,786.490790030598,745.359918039374,806.257521443942,991.229575935385
"MER11D",94.0067502566384,105.991791225342,64.9941488281272,67.1871892229787,67.4392165277123,103.457503913483,85.8275166336181,69.5061447194746,61.4135835901178,129.821061502676,199.474606306113,222.280793292815,207.602805039381,170.208952665962,167.280862629904,65.1302386119094,84.6516505903775,147.605100620343,233.680101055831,242.921051003883
"MER121",105.315832994279,91.4971872970902,109.561565167414,101.38066945253,104.505045458974,89.9864747580815,90.5433142508499,99.4891875396401,90.2593577006277,79.2290301817803,44.8257542260928,39.8427837034291,77.149691061932,64.5620165284684,68.8180763983784,78.4523328734363,63.1039577128269,78.8449605798107,55.0555211911645,58.636115759558
"MER123",6.3613590399229,5.43547647309446,10.5228621912206,4.19919932643617,7.72204769401286,3.7718881635124,3.30105833206223,7.26861644125224,4.65254421137256,6.68196640087304,0,10.4849430798498,7.01360827835745,1.46731855746519,7.4111774582869,13.3220942615269,9.23472551895027,7.33441493765681,6.11728013235161,5.58439197710076
"MER124",66.4408610836392,83.3439725874485,46.4243920200909,69.586731695228,51.9951211396866,70.0493516080874,73.0948630670923,60.8746626954875,79.0932515933335,105.002329156576,44.8257542260928,52.4247153992488,86.9687426516324,77.7678835456551,57.171940392499,57.7290751332834,76.9560459912523,51.3409045635977,86.8653778793928,86.5580756450618
"MER125",4.24090602661527,3.62365098206298,3.09495946800606,7.79851303481003,5.66283497560943,7.00493516080874,3.30105833206223,11.8115017170349,4.65254421137256,7.63653302956919,17.9303016904371,10.4849430798498,12.6244949010434,5.86927422986076,24.351011648657,7.40116347862607,4.61736275947514,14.6688298753136,3.67036807941097,19.5453719198527
"MER126",23.324983146384,17.2123421647991,39.6154811904775,22.7956534863678,26.2549621596437,27.4808994770189,25.9368868947747,15.9000984652393,31.6373006373334,11.4547995443538,87.410220740881,52.4247153992488,49.0952579485022,35.2156453791646,25.4097512855551,32.5651193059547,58.4865949533517,32.0880653522486,26.9160325823471,53.0517237824572
"MER127",21.9113478041789,22.6478186378936,25.3786676376497,20.9959966321808,17.5033081064291,20.4759643162102,21.6926690392661,24.5315804892263,22.3322122145883,15.2730660591384,6.72386313391392,27.2608520076094,25.2489898020868,29.3463711493038,26.4684909224532,26.6441885230539,33.860660236151,21.0864429457633,37.92713682058,13.9609799427519
"MER129",11.3090827376407,15.4005166737676,14.8558054464291,13.1974835973708,14.9292922084249,12.9321879891854,7.07369642584765,4.54288527578265,12.0966149495687,13.3639328017461,145.683701234802,171.953066509536,102.398680864019,99.777661907633,109.050182600507,315.289564189471,447.884187669088,24.7536504145917,26.9160325823471,150.778583381721
"MER130",12.7227180798458,10.8709529461889,8.66588651041696,13.1974835973708,12.3552763104206,5.92725282837663,10.3747547579099,13.1743672997697,6.51356189592159,3.81826651478459,11.2064385565232,10.4849430798498,35.0680413917873,10.2712299022563,15.8810945534719,7.40116347862607,13.8520882784254,18.336037344142,24.4691205294064,16.7531759313023
"MER131",31.099977528512,37.1424225661455,34.6635460416678,31.7939377573024,36.5510257516609,32.3304699729634,39.1411202230236,33.1630625132134,23.2627210568628,45.8191981774151,132.235974966974,115.334373878347,99.5932375526758,133.525988729332,165.163383356108,108.056986787941,86.1907715102025,110.016224064852,143.144355097028,106.103447564914
"MER132",0,3.62365098206298,3.09495946800606,0,2.57401589800429,1.07768233243211,1.41473928516953,1.3628655827348,1.86101768454902,3.81826651478459,2.24128771130464,0,0,0,2.11747927379626,1.48023269572521,0,1.8336037344142,3.67036807941097,0
"MER133A",4.24090602661527,4.52956372757872,1.23798378720242,1.79965685418693,2.57401589800429,5.92725282837663,2.35789880861588,5.45146233093918,2.79152652682354,4.77283314348074,0,6.29096584790985,2.80544331134298,5.86927422986076,0,1.48023269572521,1.53912091982505,4.58400933603551,8.56419218529225,8.37658796565114
"MER133B",2.12045301330763,5.43547647309446,3.09495946800606,5.9988561806231,1.54440953880257,5.92725282837663,3.77263809378541,3.18001969304786,1.86101768454902,9.54566628696148,0,10.4849430798498,1.40272165567149,5.86927422986076,1.05873963689813,0,0,0.916801867207102,1.22345602647032,0
"MER134",5.65454136882036,0.905912745515744,1.23798378720242,1.19977123612462,2.57401589800429,0.538841166216057,4.71579761723176,3.18001969304786,1.86101768454902,1.9091332573923,15.6890139791325,10.4849430798498,18.2353815237294,8.80391134479114,15.8810945534719,0,6.15648367930018,8.25121680486392,4.89382410588129,11.1687839542015
"MER135",77.7499438212799,78.8144088598697,42.0914487648824,62.3881042784802,54.05433385809,71.6658751067356,66.9643261646911,54.5146233093918,72.579689697412,63.0013974939458,69.4799190504439,90.1705104867079,81.3578560289465,66.0293350859336,63.5243782138877,51.8081443503825,75.4169250714272,78.8449605798107,91.7592019852741,39.0907438397053
